tests/random150.txt,51458.000000,0.000016,66,2.27273, 73
tests/random150.txt,51458.000000,0.000036,66,2.27273, 73
tests/random150.txt,51458.000000,0.000012,66,2.27273, 73
tests/random150.txt,51458.000000,0.000011,66,2.27273, 73
tests/random150.txt,51458.000000,0.000013,66,2.27273, 73
tests/random150.txt,51458.000000,0.000011,66,2.27273, 73
tests/random150.txt,51458.000000,0.000029,66,2.27273, 73
tests/random150.txt,51458.000000,0.000030,66,2.27273, 73
tests/random150.txt,51458.000000,0.000012,66,2.27273, 73
tests/random150.txt,51458.000000,0.000033,66,2.27273, 73
tests/random150.txt,51458.000000,0.000030,66,2.27273, 73
tests/random150.txt,51458.000000,0.000012,66,2.27273, 73
tests/random150.txt,51458.000000,0.000012,66,2.27273, 73
tests/random150.txt,51458.000000,0.000014,66,2.27273, 73
tests/random150.txt,51458.000000,0.000012,66,2.27273, 73
tests/random150.txt,51458.000000,0.000029,66,2.27273, 73
tests/random150.txt,51458.000000,0.000012,66,2.27273, 73
tests/random150.txt,51458.000000,0.000012,66,2.27273, 73
tests/random150.txt,51458.000000,0.000012,66,2.27273, 73
tests/random150.txt,51458.000000,0.000027,66,2.27273, 73
tests/random150.txt,51458.000000,0.000013,66,2.27273, 73
tests/random150.txt,51458.000000,0.000011,66,2.27273, 73
tests/random150.txt,51458.000000,0.000013,66,2.27273, 73
tests/random150.txt,51458.000000,0.000012,66,2.27273, 73
tests/random150.txt,51458.000000,0.000012,66,2.27273, 73
tests/random150.txt,51458.000000,0.000011,66,2.27273, 73
tests/random150.txt,51458.000000,0.000026,66,2.27273, 73
tests/random150.txt,51458.000000,0.000013,66,2.27273, 73
tests/random150.txt,51458.000000,0.000011,66,2.27273, 73
tests/random150.txt,51458.000000,0.000011,66,2.27273, 73
tests/random150.txt,51458.000000,0.000013,66,2.27273, 73
tests/random150.txt,51458.000000,0.000011,66,2.27273, 73
tests/random150.txt,51458.000000,0.000029,66,2.27273, 73
tests/random150.txt,51458.000000,0.000011,66,2.27273, 73
tests/random150.txt,51458.000000,0.000028,66,2.27273, 73
tests/random150.txt,51458.000000,0.000013,66,2.27273, 73
tests/random150.txt,51458.000000,0.000011,66,2.27273, 73
tests/random150.txt,51458.000000,0.000013,66,2.27273, 73
tests/random150.txt,51458.000000,0.000011,66,2.27273, 73
tests/random150.txt,51458.000000,0.000012,66,2.27273, 73
tests/random150.txt,51458.000000,0.000011,66,2.27273, 73
tests/random150.txt,51458.000000,0.000012,66,2.27273, 73
tests/random150.txt,51458.000000,0.000012,66,2.27273, 73
tests/random150.txt,51458.000000,0.000012,66,2.27273, 73
tests/random150.txt,51458.000000,0.000011,66,2.27273, 73
tests/random150.txt,51458.000000,0.000012,66,2.27273, 73
tests/random150.txt,51458.000000,0.000012,66,2.27273, 73
tests/random150.txt,51458.000000,0.000013,66,2.27273, 73
tests/random150.txt,51458.000000,0.000011,66,2.27273, 73
tests/random150.txt,51458.000000,0.000013,66,2.27273, 73
tests/random500.txt,212622.000000,0.000017,176,2.84091, 267
tests/random500.txt,212622.000000,0.000037,176,2.84091, 267
tests/random500.txt,212622.000000,0.000016,176,2.84091, 267
tests/random500.txt,212622.000000,0.000018,176,2.84091, 267
tests/random500.txt,212622.000000,0.000017,176,2.84091, 267
tests/random500.txt,212622.000000,0.000016,176,2.84091, 267
tests/random500.txt,212622.000000,0.000017,176,2.84091, 267
tests/random500.txt,212622.000000,0.000017,176,2.84091, 267
tests/random500.txt,212622.000000,0.000016,176,2.84091, 267
tests/random500.txt,212622.000000,0.000016,176,2.84091, 267
tests/random500.txt,212622.000000,0.000033,176,2.84091, 267
tests/random500.txt,212622.000000,0.000016,176,2.84091, 267
tests/random500.txt,212622.000000,0.000017,176,2.84091, 267
tests/random500.txt,212622.000000,0.000032,176,2.84091, 267
tests/random500.txt,212622.000000,0.000016,176,2.84091, 267
tests/random500.txt,212622.000000,0.000015,176,2.84091, 267
tests/random500.txt,212622.000000,0.000017,176,2.84091, 267
tests/random500.txt,212622.000000,0.000016,176,2.84091, 267
tests/random500.txt,212622.000000,0.000017,176,2.84091, 267
tests/random500.txt,212622.000000,0.000032,176,2.84091, 267
tests/random500.txt,212622.000000,0.000017,176,2.84091, 267
tests/random500.txt,212622.000000,0.000017,176,2.84091, 267
tests/random500.txt,212622.000000,0.000016,176,2.84091, 267
tests/random500.txt,212622.000000,0.000068,176,2.84091, 267
tests/random500.txt,212622.000000,0.000020,176,2.84091, 267
tests/random500.txt,212622.000000,0.000020,176,2.84091, 267
tests/random500.txt,212622.000000,0.000022,176,2.84091, 267
tests/random500.txt,212622.000000,0.000055,176,2.84091, 267
tests/random500.txt,212622.000000,0.000012,176,2.84091, 267
tests/random500.txt,212622.000000,0.000010,176,2.84091, 267
tests/random500.txt,212622.000000,0.000011,176,2.84091, 267
tests/random500.txt,212622.000000,0.000013,176,2.84091, 267
tests/random500.txt,212622.000000,0.000011,176,2.84091, 267
